match_title,open_date,tmdb_release_date,tmdb_genres,tmdb_poster_url,audience_count,target_log_audience,success_rank,success_rank_code,is_success_1000000,is_success_3000000,is_success_5000000,is_success_10000000,meta_tmdb_release_year,meta_tmdb_runtime,meta_tmdb_budget,meta_log_tmdb_budget,meta_open_year,meta_open_month,meta_open_quarter,meta_is_summer_peak,meta_is_winter_peak,meta_is_year_end,open_season,meta_season_spring,meta_season_summer,meta_season_fall,meta_season_winter,genre_SF,genre_가족,genre_공포,genre_다큐멘터리,genre_드라마,genre_로맨스,genre_모험,genre_미스터리,genre_범죄,genre_서부,genre_스릴러,genre_애니메이션,genre_액션,genre_역사,genre_음악,genre_전쟁,genre_코미디,genre_판타지,meta_genre_count,meta_director_count,meta_director_max_frequency,meta_director_mean_frequency,meta_cast_count,meta_cast_max_frequency,meta_cast_mean_frequency,meta_production_company_count,meta_production_company_max_frequency,meta_production_company_mean_frequency,meta_top_director_이준익,meta_top_director_민규동,meta_top_director_김용화,meta_top_director_류승완,meta_top_director_최동훈,meta_top_director_허진호,meta_top_director_유하,meta_top_director_곽경택,meta_top_director_김지운,meta_top_director_김지훈,meta_top_director_김홍선,meta_top_director_박찬욱,meta_top_director_박훈정,meta_top_director_우민호,meta_top_director_김성수,meta_top_director_김성훈,meta_top_director_김한민,meta_top_director_박진표,meta_top_director_봉준호,meta_top_director_양우석,meta_top_director_원신연,meta_top_director_윤제균,meta_top_director_이한,meta_top_director_정범식,meta_top_director_강우석,meta_top_director_김병우,meta_top_director_김태균,meta_top_director_나홍진,meta_top_director_박희곤,meta_top_director_연상호,meta_top_cast_황정민,meta_top_cast_오달수,meta_top_cast_마동석,meta_top_cast_정만식,meta_top_cast_이성민,meta_top_cast_유해진,meta_top_cast_조진웅,meta_top_cast_하정우,meta_top_cast_장영남,meta_top_cast_라미란,meta_top_cast_이경영,meta_top_cast_김의성,meta_top_cast_설경구,meta_top_cast_윤제문,meta_top_cast_이준혁,meta_top_cast_조우진,meta_top_cast_정우성,meta_top_cast_고창석,meta_top_cast_김민재,meta_top_cast_김윤석,meta_top_cast_류승룡,meta_top_cast_박성웅,meta_top_cast_송강호,meta_top_cast_유승목,meta_top_cast_강동원,meta_top_cast_김종수,meta_top_cast_송영창,meta_top_cast_주진모,meta_top_cast_배성우,meta_top_cast_성동일,meta_top_cast_곽도원,meta_top_cast_박정민,meta_top_cast_박희순,meta_top_cast_신정근,meta_top_cast_이병헌,meta_top_cast_이선균,meta_top_cast_김상호,meta_top_cast_정인기,meta_top_cast_김성균,meta_top_cast_김희원,meta_top_cast_이한위,meta_top_cast_이희준,meta_top_cast_정진영,meta_top_cast_조한철,meta_top_cast_권해효,meta_top_cast_김원해,meta_top_cast_김홍파,meta_top_cast_류준열,meta_top_cast_박해준,meta_top_cast_염혜란,title_length,title_length_no_space,title_word_count,title_has_digit,title_has_english,title_has_special_char,title_has_series_keyword,title_keyword_love,title_keyword_war,title_keyword_crime,title_keyword_horror,title_keyword_family,title_keyword_comedy,title_keyword_action,title_keyword_fantasy,title_keyword_youth,title_has_emotion_genre_keyword,poster_available,poster_width,poster_height,poster_aspect_ratio,poster_brightness_mean,poster_saturation_mean,poster_red_mean,poster_green_mean,poster_blue_mean,poster_contrast,poster_edge_density
드림,2023-04-26,2023-04-26,코미디|드라마,https://image.tmdb.org/t/p/original/yEEwn4AfgVXEyjKsJ6w6qSaInez.jpg,1128080,13.936028516972671,C,1,True,False,False,False,2023,125,0,0.0,2023,4,2,0,0,0,spring,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,4.0,10,24,9.0,4,32,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.5044583678245544,0.3180708885192871,0.4699348211288452,0.5296600461006165,0.4652404189109802,0.2748344838619232,0.0739717382242601
비공식작전,2023-08-02,2023-08-02,액션|스릴러|드라마,https://image.tmdb.org/t/p/original/AmyXMz6yUd5s9P8IQVuvkP7AP3k.jpg,1058645,13.87250129107993,C,1,True,False,False,False,2023,132,0,0.0,2023,8,3,1,0,0,summer,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,5,5.0,10,31,12.8,2,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2000,3000,0.6666666666666666,0.6038981676101685,0.2559649348258972,0.6649723052978516,0.5908542275428772,0.510877251625061,0.2436369508504867,0.0271734055856606
1947 보스톤,2023-09-27,2023-09-27,드라마,https://image.tmdb.org/t/p/original/qm0BIshMHCDu8XPptoaHEwQsSq8.jpg,1026878,13.842034663079534,C,1,True,False,False,False,2023,108,0,0.0,2023,9,3,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3.0,10,31,9.4,2,17,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.6846958994865417,0.2232429236173629,0.7201366424560547,0.683379054069519,0.598522424697876,0.1898285746574401,0.0043106294289287
대외비,2023-03-01,2023-03-01,범죄|스릴러|드라마,https://image.tmdb.org/t/p/original/lnk2cwY3CJIzKrLm0sur2U40iqp.jpg,756355,13.536267443794209,D,0,False,False,False,False,2023,115,0,0.0,2023,3,1,0,0,0,spring,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,3,3.0,10,33,13.9,3,32,16.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.4312763214111328,0.2583841383457184,0.4821168482303619,0.4109876155853271,0.4024007618427276,0.398431122303009,0.1978703626511046
리바운드,2023-04-05,2023-04-05,드라마,https://image.tmdb.org/t/p/original/y3aRN7VyVM5kMzckHmqy4RrmpG3.jpg,698748,13.45704687232341,D,0,False,False,False,False,2023,122,0,0.0,2023,4,2,0,0,0,spring,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3.0,10,26,5.1,2,17,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1907,2860,0.6667832167832168,0.4617891013622284,0.5584858655929565,0.373117595911026,0.4877482056617737,0.5606909990310669,0.260927677154541,0.0155959591216325
귀공자,2023-06-21,2023-06-21,액션|스릴러|드라마,https://image.tmdb.org/t/p/original/a3G0rqGkk3qmfZsI2mOj1kftoZ1.jpg,682742,13.433873786628688,D,0,False,False,False,False,2023,117,0,0.0,2023,6,2,0,0,0,summer,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,6,6.0,10,15,4.0,3,65,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1907,2860,0.6667832167832168,0.2669208347797394,0.3861194252967834,0.3146321773529053,0.2490698397159576,0.2336999624967575,0.2281521558761596,0.0141948202159113
유령,2023-01-18,2023-01-18,액션|스릴러|범죄,https://image.tmdb.org/t/p/original/yIwKMwAA3XESJSvnVnhlchVTWC9.jpg,664146,13.406258789498576,D,0,False,False,False,False,2023,132,0,0.0,2023,1,1,0,1,0,winter,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,1,3,3.0,10,26,11.4,2,155,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.1706339418888092,0.4695722162723541,0.2168039232492447,0.1519773155450821,0.1456041634082794,0.1774799227714538,0.1311782409337223
유령,2023-01-18,1999-07-31,액션|스릴러,https://image.tmdb.org/t/p/original/kEFVDIo52d2oa5vk5D5LX4KGX11.jpg,664146,13.406258789498576,D,0,False,False,False,False,1999,103,0,0.0,2023,1,1,0,1,0,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1.0,10,26,8.2,1,22,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.1706339418888092,0.4695722162723541,0.2168039232492447,0.1519773155450821,0.1456041634082794,0.1774799227714538,0.1311782409337223
더 문,2023-08-02,2023-08-02,드라마|모험|SF,https://image.tmdb.org/t/p/original/hbs3qWRKBo6TvTDuvnaIoFVok8u.jpg,515996,13.15385623049331,D,0,False,False,False,False,2023,129,20000000,16.811242881518265,2023,8,3,1,0,0,summer,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,8,8.0,10,33,11.8,6,155,29.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.2780675888061523,0.394354909658432,0.2206762135028839,0.2968604266643524,0.3318272829055786,0.2438961863517761,0.0222780325135473
소년들,2023-11-01,2023-11-01,드라마|범죄,https://image.tmdb.org/t/p/original/9qkLjxBt7jmZiv2wiO2XOfM9Qi1.jpg,471425,13.063517422821064,D,0,False,False,False,False,2023,124,0,0.0,2023,11,4,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,2.0,10,26,9.4,3,12,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2000,3000,0.6666666666666666,0.2677723467350006,0.2311412096023559,0.2886325716972351,0.2617363333702087,0.244140014052391,0.2448455393314361,0.0202596081700708
타겟,2023-08-30,2023-08-30,스릴러|미스터리|범죄,https://image.tmdb.org/t/p/original/xSSAK4QZGyvjkef978bv1i1UQ07.jpg,424916,12.959649134716527,D,0,False,False,False,False,2023,101,0,0.0,2023,8,3,1,0,0,summer,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,1,4,4.0,10,17,4.9,1,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.4200014472007751,0.19639353454113,0.4034429490566253,0.4239809215068817,0.4429400563240051,0.2373638898134231,0.0076864526886202
싱글 인 서울,2023-11-29,2023-11-29,로맨스|코미디,https://image.tmdb.org/t/p/original/26naUaD3na4jhGkFoT5nl734Yev.jpg,399575,12.898159263892797,D,0,False,False,False,False,2023,103,0,0.0,2023,11,4,0,0,0,fall,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,3.0,10,12,6.5,3,12,8.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.3449046313762665,0.4089242815971374,0.4283924102783203,0.3189590871334076,0.2595291137695312,0.2518324851989746,0.0099013755731554
스위치,2023-01-04,2023-01-04,코미디|드라마|판타지,https://image.tmdb.org/t/p/original/iXU73sYT5FNylGPYajrdJbfISNN.jpg,399162,12.89712513375315,D,0,False,False,False,False,2023,112,112,4.727387818712341,2023,1,1,0,1,0,winter,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1.0,10,14,5.6,2,69,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1403,2000,0.7015,0.5101562738418579,0.1887741833925247,0.5429117679595947,0.5055919289588928,0.4477471113204956,0.2852971255779266,0.0457590374205884
웅남이,2023-03-22,2023-03-22,코미디|액션|판타지,https://image.tmdb.org/t/p/original/4gSAme1jaYF6RhKXGHy31mGGp7Z.jpg,314152,12.657635407363722,D,0,False,False,False,False,2023,98,0,0.0,2023,3,1,0,0,0,spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,1,1.0,10,36,11.7,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1334,2000,0.667,0.4236162006855011,0.3883018791675567,0.504231870174408,0.399820476770401,0.33470419049263,0.3278906345367431,0.0470532000316539
거미집,2023-09-27,2023-09-27,코미디|드라마,https://image.tmdb.org/t/p/original/zFFca2tDCX6o5gjmycJXsfnZUcN.jpg,313686,12.656150952453002,D,0,False,False,False,False,2023,135,0,0.0,2023,9,3,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,6,6.0,10,30,13.8,5,13,4.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.3602458238601684,0.4533459544181824,0.4485225081443786,0.3280251324176788,0.2946211695671081,0.2925151586532593,0.0475793247186327
용감한 시민,2023-10-25,2023-10-25,액션|드라마|코미디,https://image.tmdb.org/t/p/original/oVJDtwC41sGx5zmWiEkhqwBlopD.jpg,266816,12.49431830913462,D,0,False,False,False,False,2023,112,0,0.0,2023,10,4,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,5,5.0,10,10,3.1,3,5,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.4533036649227142,0.4646919071674347,0.4899935126304626,0.4396476745605469,0.4273898303508758,0.2793807983398437,0.0078155898290954
화란,2023-10-11,2023-10-11,범죄|드라마,https://image.tmdb.org/t/p/original/qVuXNin2VWvxgzdnvKmLvmxwn9V.jpg,264050,12.48389754528943,D,0,False,False,False,False,2023,123,0,0.0,2023,10,4,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1.0,10,34,7.4,3,32,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.4719295799732208,0.266297698020935,0.5459829568862915,0.4416790008544922,0.4334661662578583,0.2812963724136352,0.0863874947894956
옥수역귀신,2023-04-19,2023-04-19,공포|미스터리,https://image.tmdb.org/t/p/original/uLTasg1Qbs47auEeeSmbuRmNC5.jpg,256196,12.453701958774339,D,0,False,False,False,False,2023,80,0,0.0,2023,4,2,0,0,0,spring,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3,3.0,10,6,2.7,3,2,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1890,2835,0.6666666666666666,0.143572062253952,0.2103001326322555,0.1603237837553024,0.1384918242692947,0.1257943212985992,0.2247418612241745,0.0293224852554362
소울메이트,2023-03-15,2023-03-15,드라마|로맨스,https://image.tmdb.org/t/p/original/xAKkGNENcRrwYDmqmXIaGPPELTm.jpg,234681,12.365986685246536,D,0,False,False,False,False,2023,124,0,0.0,2023,3,1,0,0,0,spring,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.0,10,12,3.6,4,4,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.4235710799694061,0.2058461606502533,0.4465822577476501,0.4187836647033691,0.387868583202362,0.1881231069564819,0.0034419341392246
멍뭉이,2023-03-01,2023-03-01,로맨스|코미디|드라마|가족,https://image.tmdb.org/t/p/original/nme0kRiP5jBSKFRLnaLBSn5ny9G.jpg,196023,12.185992379695982,D,0,False,False,False,False,2023,113,0,0.0,2023,3,1,0,0,0,spring,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3,3.0,10,14,5.7,4,3,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1902,2852,0.6669004207573632,0.5430572032928467,0.4840902984142303,0.5217232704162598,0.565608024597168,0.4828948378562927,0.2294181883335113,0.0445467249291652
킬링 로맨스,2023-04-14,2023-04-14,스릴러|코미디,https://image.tmdb.org/t/p/original/vam5RVy7ZX9L2Pm9nldVn5zsqWF.jpg,191542,12.162867605477754,D,0,False,False,False,False,2023,106,0,0.0,2023,4,2,0,0,0,spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,2,2.0,10,19,8.3,4,69,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1240,1859,0.6670252824098978,0.428261786699295,0.4682283401489258,0.412857174873352,0.4382869303226471,0.4170445203781128,0.2476692348718643,0.058747344657441
극장판 슈퍼윙스: 맥시멈 스피드,2023-07-20,2023-07-20,애니메이션|액션|모험|코미디|가족|SF,https://image.tmdb.org/t/p/original/di8aja3xh9l1WisvmDi9evIEfZ3.jpg,135976,11.820241032769129,D,0,False,False,False,False,2023,89,0,0.0,2023,7,3,1,0,0,summer,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,6,2,1,1.0,8,1,1.0,6,65,11.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1978,2835,0.6977072310405644,0.5015626549720764,0.5723851323127747,0.4398780465126037,0.5182612538337708,0.5773659944534302,0.2636368870735168,0.0613085276617426
보호자,2023-08-15,2023-08-15,액션|스릴러|드라마,https://image.tmdb.org/t/p/original/8AhgdZFBsLV5oV4I0wwCEmUxLrE.jpg,128534,11.763956519771329,D,0,False,False,False,False,2023,98,0,0.0,2023,8,3,1,0,0,summer,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1,1.0,10,25,7.7,3,12,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1433,2149,0.6668217775709633,0.3430227935314178,0.4299845695495605,0.3983380496501922,0.3007145822048187,0.4157917499542236,0.2846450209617615,0.0123771576807032
올빼미,2022-11-23,2022-11-23,스릴러|미스터리|역사,https://image.tmdb.org/t/p/original/i1pkFRi96SsIqat5vIoFHCwysv1.jpg,106780,11.57853528705996,D,0,False,False,False,False,2022,118,0,0.0,2022,11,4,0,0,0,fall,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,1,2,2.0,10,32,10.5,2,4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.1665617525577545,0.6030967831611633,0.1414166539907455,0.1706116199493408,0.2116591036319732,0.2111500203609466,0.0529719049604001
뉴 노멀,2023-11-08,2023-11-08,공포|스릴러|미스터리,https://image.tmdb.org/t/p/original/13sbA719uJ1eEsvW3zTjWe8WI6I.jpg,103037,11.542853131211917,D,0,False,False,False,False,2023,111,0,0.0,2023,11,4,0,0,0,fall,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,5,5.0,10,8,2.7,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,2860,0.6993006993006993,0.5962668657302856,0.0947778299450874,0.5951570868492126,0.5960888266563416,0.6000945568084717,0.3774721324443817,0.0886073104483198
방탄소년단: 옛 투 컴 인 시네마,2023-02-01,2023-02-01,음악|다큐멘터리,https://image.tmdb.org/t/p/original/mdlOGMgN5pxILT1vilihhFDhfGb.jpg,92539,11.43539626246099,D,0,False,False,False,False,2023,103,0,0.0,2023,2,1,0,0,0,winter,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1.0,7,3,3.0,4,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2000,2860,0.6993006993006993,0.3452070355415344,0.4582618772983551,0.3612342178821563,0.3104564249515533,0.4821062088012695,0.2580654323101043,0.0572454731642988
